Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Month_August,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Occupation________,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments
34,279105.5472918834,18974.21334487699,2,4,29.56774438085824,58,9,-5880.556701456531,9,92361.77802762535,80.01753968363825,32,7434.944472954971,356.4216458626097,-7578.547148618728,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
38,62505.566729139464,6181.557974879269,4,2,31.266755328852373,17,15,6129.803393416478,5,81663.86349918814,97.25974848158515,21,1815.428307023621,830.9210343159685,-7394.363416368888,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
20,88819.15079433264,2876.9450872834623,3,1,14.152804678529165,35,25,-21454.02804783162,3,55409.66031744992,90.0421887373834,8,5077.693270875481,611.2128448688396,-1206.498276846578,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
24,247310.94733803254,7236.266963040675,3,3,17.623403239544267,32,16,-5167.268086315355,5,93362.09327036807,81.73198632919323,7,4537.426916428399,425.61246727152115,-1628.2792055130994,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
34,139626.90779883345,9184.507555308865,2,2,14.628139521101195,45,39,-5992.476051365422,8,33377.472997273886,88.84926911982231,6,4009.165565968984,808.4114624178764,1298.521538348372,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
29,79586.33342946948,13252.876520111595,3,1,32.43030990997087,50,32,-3619.0819465658387,5,86806.91410085683,89.85244188114049,30,6609.66593096405,220.6112366967823,-6048.4027980148985,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
26,299112.6262750223,16358.682124562787,3,3,16.272931889077267,58,18,7870.76482882689,9,82461.30262888451,87.33859937861982,9,2522.27568453064,947.7982495426511,-1549.216762536069,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
32,246812.57566734072,8296.459184843892,4,1,14.567396937710717,45,31,-23364.72755220222,9,62363.75539897949,89.08623862456314,25,9477.91542477612,462.11773320902927,3337.560630017422,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
35,152185.25918953063,10522.945761264724,4,4,12.095551224597642,22,33,-3825.706955067042,6,38695.79790462645,97.82792062774303,24,3317.386782912016,848.9268803687175,-3559.589844025997,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
38,255836.86923653507,16138.410787751456,5,3,34.93898422678551,39,10,-22704.797517772186,3,60249.827041947574,86.48131188540326,6,7242.35273777789,245.59870424725284,-4435.835101483359,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
30,220150.96752978835,6055.917073917955,4,1,13.719374465439504,34,15,-17427.951770662956,8,96149.69564748893,99.21833422500765,35,4939.177746110092,893.6365363346017,2387.5422459391957,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
38,247493.68989245832,5908.374702891773,5,3,10.890011615935732,25,12,-14401.538658147156,5,17611.66551955454,93.74044390174629,9,2841.6839361469792,544.8961398602323,1711.1479369867866,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
25,253801.59439141245,12606.193816940606,4,1,11.929159610528398,54,22,3415.6346164619026,8,28090.693396822608,97.92029998088353,20,4814.946174250418,272.86880769408094,-5180.720812965948,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
31,71182.17082257947,9849.022949321607,5,1,21.004926163848303,15,17,-27851.598801832217,4,67950.29031258586,84.17957947120729,15,4261.773533769583,601.4134671591632,-6007.955390590576,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
25,205743.22192202392,19080.142454637833,4,4,27.89957622179289,35,21,-653.9016718156563,5,71058.32468262638,89.83690257698095,6,8022.856771781424,73.96296743149034,-475.6696197041365,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
31,51696.3882442069,8426.549773722405,4,2,21.946141226827475,31,12,6503.681343482007,7,24802.367085213515,91.30841311498435,29,6927.300159474537,359.9298059461745,-6030.829714743137,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
24,60864.06157529265,15672.000863122992,2,3,23.66220761429566,42,25,-26830.326407445602,7,82566.37123988947,81.70569325553664,27,8498.405550770836,529.5573978024413,-3571.575845701961,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
29,275995.0022639602,12495.669382352644,4,4,37.57916369578929,32,19,1629.200646723286,8,93563.45185639233,89.87282120089732,18,1374.5438277354822,526.4576554044922,-2626.454659854555,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
28,181890.93033920138,2982.369655094173,5,3,32.76763483990192,43,10,-25694.310054224366,3,17169.662559855944,97.2190764749103,17,8494.925128090414,614.0863260709357,2350.8800668985714,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
39,233975.49646713122,3518.939864170072,2,2,20.231239100505555,24,15,8514.145927850259,7,97682.49539922351,81.04387610963688,23,4705.400217333332,43.224473530258265,4120.578248736425,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
39,259625.2476107865,5656.816787419824,5,4,14.629437468912709,23,21,2614.588515930478,9,35309.107811724396,92.84613180997295,7,3326.8521135144993,766.4784231201153,-1973.9496888185186,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
28,287396.69189114624,4576.747211282467,4,2,32.4751733483907,48,8,-2200.6263925809144,7,37797.36315057773,99.77511522748961,18,2835.1970273795823,93.25840505340821,-1060.024180646731,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
39,267338.211980699,7928.6868135999675,4,4,27.205713316357382,34,11,-7997.621186842593,5,14040.981210639247,90.54853723591401,20,4119.7483291358785,940.9049658031472,-4334.328881027961,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
30,170827.86217432347,12421.800487976423,5,4,38.86740061482952,45,29,6832.699529252372,3,54766.61972241356,86.06734949214525,33,4115.979333352179,547.9321884926155,-3998.2217650540633,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
35,133992.57684512786,12842.525774132951,3,4,37.25327042972205,17,32,-25237.148003484508,6,95928.24558516353,91.69891039838431,12,2282.7647979178714,980.3757320609031,512.1308597769203,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
19,88623.30905150954,12579.820132929317,2,4,26.909281919670626,15,15,-25128.63145932939,5,24488.619051359274,90.82874686151163,24,6394.875631459194,181.77779228683565,4588.515653048733,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
38,150080.37062181998,4116.955423396774,2,1,12.097305805174932,47,33,2899.5805211482075,6,61917.556976917425,82.10318178045131,7,1743.5925849598254,775.9776404348992,-9135.75817868369,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
32,141623.39479029085,12804.05739548893,4,3,10.928790436149278,22,28,-10707.20487016454,4,34700.67277651726,84.28583273523817,6,5501.5280380915665,582.9289503267219,1555.958093749652,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
37,189893.71048896835,9375.44396343293,2,1,35.12561201878253,32,20,3802.255533654621,8,11677.600419001872,93.3880407622327,32,4524.97196586427,835.7555918527337,-4345.302399589818,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
35,216377.35218930335,18254.947974549086,5,1,30.94126377656332,44,23,-14373.531098557954,9,98843.03953948134,91.85121323305145,19,8336.761267843995,51.56917349222656,-3817.665442241255,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
32,294581.36911126185,18415.7155299385,4,1,26.804721605689817,47,23,-11925.591234452371,7,74455.88878460773,86.88640294431826,7,2982.16697748341,365.2340564694077,-5141.524376596583,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
36,232096.5465251831,15827.128880309108,2,4,30.667757031231822,36,37,-16716.85321411307,5,76191.6904534846,99.57056691005772,23,6040.56876474651,659.2809738075725,-1887.2544394724773,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
29,210937.13311073082,14655.928719786036,1,4,26.193605027681727,31,30,8029.530475235093,3,69666.27884323432,92.89537296991134,20,2063.2641728139006,287.77012931150915,-1214.7860189780622,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
30,133773.10856708564,4069.1489117145147,2,2,27.350132067317016,56,31,-11401.998212476636,7,22936.462266528033,84.61616268719801,10,7452.153225141093,908.9241238572325,-25.423570639150057,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
39,58625.9691245815,3524.4958085605494,5,3,16.776668842289002,23,35,203.8828987764282,4,28602.498073160838,89.4236252090792,25,3924.6553333938127,772.2753083501916,-843.3901143103376,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
28,122031.28221367294,17135.006436453546,2,2,23.66513240008777,36,16,-2163.647364152479,8,44710.087340090846,94.23184349511888,33,9631.431912752154,371.803644016795,1618.3945955268537,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
22,242111.97511490443,9686.284696234192,3,2,10.332206273962624,24,37,-20596.52225391651,7,99592.03320144591,93.43971836579186,19,9162.331938021278,149.9656558645749,-655.7735239878784,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
18,101317.98520095044,10124.52095361703,3,3,30.062009483829662,47,26,6559.295350045053,9,70531.67172224849,84.92657314239332,34,5307.940294437391,670.3899013063501,4706.480690596822,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
20,228047.0484185286,17260.275620234548,4,3,19.969076746555572,53,34,-8212.716388574649,9,49814.22074805947,92.95695318614554,26,8103.77385506517,719.4805880800037,-5194.971821167317,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
39,194944.96064235395,13185.757263094189,3,2,29.689724573120056,17,15,4232.241893837527,7,53625.394086894994,86.65750900945294,27,1668.008280234159,273.4004672499645,-523.4056995957781,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
36,92964.21743761623,5229.330336237903,5,2,37.79385008665998,31,38,3287.5153264838445,6,92998.5048635462,89.1500921646348,29,8040.8533124716705,88.84708480571702,-8317.719740487093,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
24,115406.20157295748,5798.23812177249,1,2,27.749299439832342,23,26,-27653.201404636606,9,27679.158625775737,93.3829913923327,16,5028.4291148247,133.15147351908897,-4188.044930367747,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
29,174075.90087161912,2114.7890426270255,1,4,19.842550070908295,54,8,-5209.088209235259,4,38878.63404654656,91.61988156260452,32,1851.6447320187197,877.8443014982229,-8149.721105567242,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
32,154593.67627696187,14792.061690948165,4,3,16.21475861260085,50,20,1559.3786885140798,3,43378.6583688786,94.2546101212171,27,3505.0952009808316,378.1307519450976,-1410.8528933558755,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
22,244640.96188668988,10741.009852900732,4,3,17.551254579279053,33,20,6259.930899433406,9,90786.62804519183,87.63675059807535,18,3694.219412550827,799.4099714288151,3391.5097578070854,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
32,233601.16063581174,19099.35043106657,3,1,39.61891088026266,48,11,-9748.172673452926,7,79910.70398257414,95.04001147935672,16,7450.527485272492,399.23720346340906,269.2780396999733,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
25,193643.62586825428,14852.230422468823,5,4,28.46089151360183,16,30,28.505762541386503,7,63170.67229601017,80.31333547502959,30,8078.673709887058,764.9270768455572,4882.708725034565,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
27,255568.6778682313,3856.7478937982005,3,4,23.216365242318812,59,32,8785.217205438916,8,38325.45455111188,83.75934811896714,35,5799.953125873653,840.1594409472683,2380.804487486388,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
33,190667.38517107716,4907.74627890685,5,3,16.92925070744015,41,17,3113.6970930637253,9,28198.20472814295,99.4644786203891,26,3976.8556331315476,328.33348682010677,3232.122546519364,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
25,291097.314164315,11031.043642099867,5,4,33.191521503221765,33,30,4176.9266493627,3,39767.99331986345,81.73454587223843,27,4667.04765932451,995.6474185442037,891.7471496378093,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
18,104306.02478777035,18647.735035929185,1,2,21.623300317458522,47,33,-13708.687201067469,3,93650.7237402897,93.23806219121019,9,6624.611765373111,175.93547785484853,-6553.253701386555,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
29,228532.99840053817,6450.519617908068,5,3,19.033798165094964,40,18,-26332.45314324885,9,91920.30316375596,98.33515019916709,9,6683.46811838505,562.7518684468544,-3999.341512815805,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
22,142486.03301361698,16860.443634423907,2,3,16.669141620365043,48,37,8641.142042273874,5,47975.94750742946,97.19093015060909,26,2629.835668427953,665.4757150100083,385.6280750176775,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
20,119741.54860504848,7620.903562442152,5,4,15.568936949756203,42,21,-2167.2575672472194,5,39297.870886717494,98.25510820156747,17,5505.22366594542,153.88906387145363,-1023.9785554362406,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
18,95096.86899192822,6858.149412004006,1,3,18.201309281783963,30,39,-23153.440359111977,9,89613.19296546961,99.67817812664109,15,6106.213384420926,33.52195797050528,-1738.8169418959242,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
21,188125.86906538595,18225.069487948924,3,4,28.816088440891605,36,37,8953.287777251593,7,50160.78337963975,87.14547139868421,22,7746.119099388707,118.97542458137555,-6679.440928395753,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
25,103867.35818730282,2850.34865730775,5,4,17.195433173453413,42,12,-1368.556684984509,5,13482.980972961861,86.6031609561735,7,5204.059374715836,145.28872562292506,4202.142510155534,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
20,100087.71286210147,13893.33869720919,2,4,11.817952390265408,28,20,-26385.26691336096,7,41116.5907188858,82.41723929131787,34,9429.796879381507,637.4916237128075,-9270.471908747906,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
27,297632.9762709545,2777.015257062016,4,2,20.770735741865035,20,22,-23167.461459887636,3,64656.562356766495,84.0298049459941,25,6990.458028327936,970.9599788111849,4257.1233918416565,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
19,250436.8542114402,16413.74815828805,3,4,27.545557241833684,25,24,4616.41555350463,5,95013.13870213825,93.05756677968839,28,7499.276771209916,495.2835742146442,-6385.987820547958,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
28,237069.20506359384,16929.27838919912,4,4,11.806541607255935,34,23,8153.299571536219,8,48213.28979283367,86.62295863227773,35,6277.738234282871,794.0581767832962,-2499.2141628069303,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
27,248515.15647068873,18080.418343873716,2,1,23.578755474882264,50,8,-15406.90755922137,4,31611.249697439558,86.82295006246989,16,8609.04590940933,105.26130392172584,-2740.014046604065,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
38,292230.7184296856,5349.621108693087,1,1,11.568662047172324,30,19,-13469.524494243822,4,44604.820055180564,92.91847693002018,7,4236.205021924287,352.4494639229424,-9173.237895689397,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
31,193319.17218830087,4240.966806675208,1,2,33.04538697676904,20,32,-14181.81809874291,3,15135.292372357682,82.09243777434914,7,1288.3162018576288,157.00863386235852,2384.4730210489433,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
24,105060.96935071514,11063.630838046405,3,2,36.15647479496178,22,27,3414.247811051602,7,90895.35853258318,81.11889848948725,25,2030.73334491478,686.7143723208083,-8763.973567030016,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
19,265552.41018830973,6889.3871880810075,5,4,38.91424421048601,59,26,-11869.754544961885,4,13008.06333294424,96.05679193592576,32,4855.395121556714,958.8614940521755,-8300.613341299448,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
26,235682.68236352253,12913.354500447174,5,1,30.737909912871988,50,34,-14989.711291850472,5,10087.50815784862,95.79690647514862,18,4531.219790061892,327.689134524884,-7092.313538346181,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
33,153577.07808354328,11247.451230273633,4,2,28.961931932365992,18,28,-5125.254910569223,6,65271.99698377105,87.70181851641613,25,5023.615051891184,307.7632326559252,-1487.9321153115015,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
30,168392.3746436616,4607.337984057682,1,3,30.82231256418546,48,30,-10378.681586960385,7,23859.28699724927,91.86135444344296,30,5850.47317604397,437.1266262373481,-2377.7534283370715,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
26,152813.09961971728,15306.86888933188,5,3,35.639445577216634,34,14,-8663.062199468102,5,36646.86622592597,84.76158751192942,30,4670.590660095404,104.98159342295277,2027.0641557812633,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
37,282485.540057251,16468.118813466746,5,4,34.21278368235191,38,38,-13719.47335405368,7,54188.56233326024,87.35275189073911,18,1416.223367049544,760.5661796553268,-1853.717633261107,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
21,135882.90287457354,19334.77440309586,1,1,23.154893016356844,59,12,-11579.432300490458,8,81290.54033694291,80.72805480345313,26,8197.45385737667,914.6408116537726,-2237.9839003277903,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
39,290871.06966404314,9119.69977450051,1,3,29.532195226788474,17,15,-28560.986698922043,8,44875.95823266895,85.47216118782539,22,9412.482365440574,90.0050056082482,-7027.863539573995,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
27,277567.9428134875,8079.2288386679775,2,1,14.857608419931834,42,28,7031.292857444401,5,96139.65441439011,80.32758690914623,29,6211.252139618819,359.70453728470653,-5696.435143389529,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
39,207630.28556204334,5460.727808358892,4,2,30.84776874807402,44,33,-28777.089655313615,9,50787.70718808362,88.48151605585949,20,5211.729099165371,871.7292367092618,-2928.8394761789723,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
29,194955.44327501865,5255.570993765575,1,1,31.92311585618469,43,11,912.4960284738154,3,92799.0377618614,90.39446497609492,27,2026.2399806518904,154.19267981442619,2502.3665043567908,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
34,142522.32001749272,7778.959136839736,2,4,34.039297018263476,35,21,-18069.25070944721,3,50709.71556796442,89.90661362975445,19,9308.903577055773,687.4447700037916,-3540.805551913053,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
31,54584.59725266247,19672.700642376825,1,1,34.529458047567665,56,13,-25509.828506934104,3,56453.43211743866,86.81422033488606,32,4254.990684295227,194.23252823522463,-4511.279624271351,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
31,81905.79655943831,3660.6561450348127,3,3,23.197241579290626,41,26,-5612.231878898132,3,96226.90618762055,84.13892118355,26,7978.629450674454,728.5336946854311,1277.5005462656736,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
19,238557.83083738716,6668.591637394703,3,1,37.1055034639788,39,11,-1721.9346676836612,5,70741.12420380098,89.08687396301553,6,2740.3874723207127,654.1021953817492,1059.7843290783167,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
38,167885.03164704132,3547.611143750749,3,1,39.42850941223383,17,31,-4791.934537440542,4,23443.49610193397,97.39858278715229,32,9180.700371095452,953.5549371871239,2372.1416337139326,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
37,87459.53354699202,6925.365069243276,1,1,39.341232473982316,15,33,-6956.649914990299,5,63869.821555374896,99.66459985543622,21,7408.046895048421,555.9412048705533,2294.107474387645,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
28,115990.21353296774,3663.2257855526896,5,2,27.5728287470392,37,17,-8552.538218193484,5,30269.947251893096,86.25451675988032,21,3820.307793130214,456.2131081703241,-4590.956572872436,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
33,286959.2249617499,11149.559601608507,5,4,26.784482777083078,57,26,-8357.651142758288,6,37870.07003058691,99.48859054883312,27,7826.433735586149,517.2769553261934,-6170.233630992949,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
36,141783.20882756627,9890.401763365695,3,3,23.720025708017616,19,34,4616.843816014072,6,85433.51076122507,88.69103023949997,16,3738.5585474119534,599.7952706168197,3258.66174649596,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
23,276920.4863047884,5132.905946958137,4,3,18.99382282900324,45,36,-26393.853905949152,8,71393.05303131336,92.26544362532054,34,2932.6118679853994,963.9627374074224,543.8935457173229,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
36,126158.95807339418,5146.54208795335,2,1,20.012733582613578,39,39,-23705.25008518489,9,35819.089022233755,96.07427228429616,31,8269.194418979805,58.95106783025916,-9673.472770106942,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
22,185805.02359179023,13269.963326949071,3,1,16.47256314493536,49,17,2506.039352273354,5,10421.978156457462,87.18840504078976,32,9369.5092688683,585.2158118205824,-4724.452651057105,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
21,55119.27084054947,8968.184101829778,2,2,38.67167883931718,57,20,-17878.40265004897,3,57806.319707269984,84.16565233805042,26,1466.8750594192966,508.3373650040427,-1317.3826363353073,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
