Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Month_August,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Occupation________,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments
25,51657.07178191664,5511.939478953669,2,1,8.86107059143915,2,0,2650.6578982929777,2,4367.173789850745,26.995854165964808,130,49.129458634428914,4302.491234872556,4728.498184495419,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
48,58956.63573145859,11867.604789543702,2,1,5.108475627204001,1,2,4338.990245408425,1,2963.585710246722,29.93570584720486,156,534.6854571425181,2017.8653617663088,8901.945991771521,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
59,198929.51504053286,7896.543206580812,3,3,14.89700152024779,1,2,3225.3918904110533,1,1432.4653526948593,9.774699201212844,140,1054.8571745663255,1013.069361620659,2695.8041983533426,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
48,60791.95388591605,9129.04340551608,2,2,9.558443879270449,0,0,3421.629132526644,2,6667.830466116709,27.211954837023093,149,828.5018532300196,2523.5449425505376,2608.3574508244806,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
41,56906.774006734784,13771.688319915856,2,3,14.91502833649966,0,0,-1450.48048988425,1,6690.202222553794,12.30272401825865,134,213.1741080043833,524.362969440855,6438.769008989944,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
29,102953.64040379832,8494.290284857505,4,3,12.201399552832164,0,1,3172.7272997795153,1,2643.8577279284327,11.549771566774096,157,1230.3982474419756,3866.3212590473668,7850.46085766686,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
44,195397.5804904005,10516.393846217888,3,1,5.512388511184941,2,2,-1562.2861879437237,0,5771.637117311466,10.612956828294731,204,502.3551192409098,511.94953148622807,6807.667903914028,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
45,97801.27305992985,14541.017902054895,4,1,13.590256400772361,2,0,1389.4477024613952,0,9616.94065861368,18.654956690535265,134,1316.996853303629,1428.5344791188252,7301.305904158192,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
55,111482.6196312906,8416.678786007968,3,2,10.303993948206774,2,0,2843.6122077607106,2,5371.286370112763,18.17342125242937,81,1263.349739723519,1176.5528289628967,4084.9721256625385,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35,145111.55918128483,9728.734778312282,5,2,9.527284082027588,2,1,-216.857086566343,0,3139.944630568703,26.26306720098851,64,219.2983487712556,4430.164568688559,9023.440777613065,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
39,53616.77589895968,10012.975498601376,2,3,12.578517011059516,0,1,2777.977256455818,2,3085.578895619029,15.97587892462179,183,1364.372642617463,4997.80589173021,9773.967969438967,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
43,184664.5366278782,5888.538706473051,4,2,12.748009326514865,2,0,4163.715051587954,1,8312.484820928741,24.58782752995283,104,114.50285126557469,1158.0648490875365,5106.759752928693,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
31,127916.45263316482,11843.064747395429,4,1,12.964297497507427,2,2,4145.758806068624,1,4884.707789784565,29.357350725990663,147,621.2126633525021,3058.92579916523,5271.280534322141,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
52,120021.63590060869,11719.644339286171,5,1,12.60536354915478,0,2,-655.2732166439591,0,2632.725528352411,9.857823139333265,221,252.67835022580127,4217.210634891349,5630.17049084561,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
29,179108.99933099456,5562.680897948185,5,1,11.412700519917134,0,2,-78.39128497709885,1,6308.868331673255,7.091745313783061,63,177.28185701173487,2085.7379078679405,3600.8394647737073,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
29,192961.48840370317,3160.0565380141516,2,3,11.756223153293064,1,1,2662.264209538879,2,8647.541876232961,13.745003427739945,194,170.5914884969347,1646.9866258018847,3128.528372212232,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
54,113513.78474702522,14987.298846821435,2,2,13.585825860356287,0,0,3889.2092244090263,2,7274.6257857632945,28.955519356488253,99,0.5236592188017086,1810.8001526056962,8215.379971525676,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
56,75866.16189398461,9979.052795528276,3,1,11.905406231547634,2,0,1186.5308468568305,0,863.4533141027379,24.5711097872604,127,1187.7797268314346,1953.1454163432893,6850.633112387144,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
32,172356.39050031092,5172.384508512016,3,3,6.0135749978159705,0,1,4455.399945239047,1,3416.592397856413,16.356203783541822,62,392.82585440692276,1653.849803067438,3202.4969075540885,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
34,110489.06318337307,6402.785790176153,5,3,11.455006280078539,2,2,2022.3018255040483,1,8127.112274459677,7.3269921864679795,189,13.813800251288699,800.6733575551892,5967.9448240230195,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
56,190331.83092676493,10413.504506509198,2,3,6.699937777282429,1,0,-166.3670920290915,2,4182.563304440877,12.407625103673716,85,333.2145390964314,4636.266964338017,9968.429459810191,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
52,192484.84757464743,4651.386972576965,2,2,5.142529624172171,1,2,-1860.2383167947467,2,9986.276490313392,27.171429057223534,62,84.7387386490076,4550.099059029498,6212.715106385822,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
41,67224.35475820542,3447.3676453074777,5,2,7.141667222747616,1,0,3651.511563923429,0,3419.404760202873,8.849817626064091,127,67.93104288939439,4335.479216899425,9297.937160960137,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
55,193483.09509992768,12581.758013456922,5,2,6.544049834527294,2,1,-1350.3709652237485,0,9074.949544134406,21.35724207603045,201,1191.6949911099812,3951.308280531055,8684.110320425425,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
32,105240.54881676813,11590.154932223002,4,3,6.020957351155448,2,1,-1450.8991394896855,0,4594.464441358492,20.32718876048338,162,19.53033278419991,3867.0384080204226,2884.3529951852115,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
49,146937.87764857858,6715.219777595802,5,3,7.149867749056852,1,2,3439.9331676397987,0,9359.990519396733,12.764337068162167,182,1297.2026265700592,3676.8473838687837,5236.778858167817,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
33,55212.5122601069,3701.8965332948296,4,2,10.635693395003559,1,1,-1778.4518227578374,2,4213.0497657966225,19.76176533051953,170,303.0868465267025,4335.048727050957,6477.766304159617,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26,183332.6411125749,8835.250930176931,3,1,6.514698030529925,2,0,3899.3205734935764,0,4684.546381545352,23.4313362492667,204,1428.7680031027448,745.5466526212367,7194.390590365161,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
39,146239.59940172973,6314.235479106707,5,2,7.7943827700821355,2,1,2191.072424576717,2,5408.037680300652,6.475296973409407,152,1136.2582687183394,3963.853063828775,4331.536524380215,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
27,146533.1700434629,7773.350607763773,5,3,13.495921102128886,2,2,2455.817458303548,1,397.91528019843315,24.928388171728166,43,367.77344591315773,4407.52766091062,2061.5442304853923,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
28,185326.42399662256,6287.632156507234,5,3,13.88051274528047,2,1,4566.357515445139,0,840.506082056508,16.506917930206917,183,438.94966607366086,3419.494134732676,4477.100328544449,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
38,126252.07623610148,5103.211439111092,4,3,8.330843667864674,1,0,4066.839809586205,2,8545.812452158894,10.552596701886909,58,409.15658924182355,4319.095530657127,6532.132229269216,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
49,111577.49605438259,7643.877442036666,5,3,13.98951100891258,1,1,-1468.032192950408,1,2651.5195224820786,18.481652777353318,111,329.91434064131744,1838.8047322433495,4804.627283974451,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
34,179919.31284384744,14578.729481733784,5,3,10.857277701127895,0,0,3970.898911663653,0,6272.624868426136,6.474330190767626,140,368.85539054873703,2126.763307840033,5045.955368490889,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
45,161363.07678070973,6194.734404119605,2,3,7.2636840443052435,0,2,2670.0152280384973,0,2600.0147468604473,26.04138875984814,191,900.9006205287409,3245.690439106725,8693.482141303217,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
36,192346.34974473517,7031.599728563814,2,2,12.54293405139364,2,0,217.41294924084423,2,3520.827250762982,29.804440535865847,186,982.8542534112281,1137.2471439295484,5335.4053597949205,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
51,191018.2839965799,6950.904402295568,2,3,14.220941447377982,1,1,3973.5253780333633,2,6043.16163799172,21.940472511362483,213,317.1757673809665,1360.5109939501635,9746.613505580824,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
26,107348.92468403604,8763.465837486483,5,3,11.592358275814933,2,1,-1836.9085313024125,2,3386.2946801790404,12.952988516993454,184,1271.5292319705704,4972.781237551812,3312.2224875765405,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
37,117047.94352121268,13122.066465513402,2,3,7.013307286157545,0,2,3862.8068185071834,0,7258.126122607038,27.31902539733521,60,1151.2579526312966,4043.4643442894053,2720.562378724331,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
56,88397.74306861678,7825.47109859574,3,3,5.858800766743839,2,1,2341.336424176221,1,5165.44496784565,12.79757781270094,68,733.8005800696919,1007.802726053845,3703.2631958450047,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
55,149097.18337078515,12673.775568396502,2,3,7.2941197070619666,0,2,-171.8253670457584,0,7567.474967169637,14.037215305923974,231,222.72167474347248,1025.0989175516397,2703.901909462793,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
40,104681.29551333298,4380.145313190445,5,1,8.3850850541935,0,2,-1958.3003440751243,0,2139.3882943532717,28.05592702959782,108,598.0383341852256,2266.3257177429964,3995.3200054980157,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
56,167915.09699115067,13738.886456185357,2,2,8.337353040070301,1,0,1649.2762599147395,2,6449.663229948842,20.513568654260197,140,576.5920549726526,4990.1136326825,6350.20678282158,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
56,68232.61410963658,5223.649002287215,2,2,9.985459330136406,2,1,955.7946293221576,1,3133.446899773079,14.504774225422105,93,1351.5860056934935,4887.803724407885,4070.5231435304777,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
58,67460.42767486189,3470.4179889903294,2,1,10.05169216031949,1,0,4037.8343842479726,0,3531.384431811244,16.051603846584474,211,1294.9507732494867,2627.0659486530562,8544.785315899226,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
35,80668.30721290954,4900.25376452476,3,1,9.714326116151364,0,2,3515.4079755186704,2,1865.9559528320835,22.003332467120234,100,54.216920173307145,2488.698952079455,4870.058585632182,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
34,62643.82826561202,5288.9974954878235,3,3,8.438238758829101,0,2,2127.6052776183133,0,1285.2549978039062,21.320503929757084,124,8.129153318584326,3151.460731847527,5230.593294961526,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
39,143004.74115173522,9102.04953136031,4,2,6.068304738387048,2,2,-944.0567283072044,2,8813.690393090685,14.09037537331923,195,1159.4611185187978,3478.54289602536,2694.586409039809,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
41,72102.91490251079,8399.259513036668,5,2,9.183182914985952,2,0,3082.8680546777514,0,9462.767477522282,7.9859371894177755,225,167.97015551753398,1691.6761708394815,4164.357241990499,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
42,73994.43762014814,11590.493003180503,3,1,14.857603424523242,2,0,2155.3569409610145,2,3935.6088221933537,15.525210160419851,142,301.1067248640481,1268.5671671538414,2963.776985519469,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
33,52134.2335593749,3611.4130295239615,3,2,11.538748730844476,2,2,-1842.1966044064316,0,7635.277971646225,21.749161255266028,177,1419.1849533737525,4175.45415106873,3861.0334411615836,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
49,167313.50219354147,8972.475016513014,3,2,9.397773472038047,0,1,3332.64905097919,2,8035.067421577864,11.6463302322507,221,541.6130265444896,2093.44396693336,7268.46482979231,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
38,171844.40831352217,6989.65472308057,5,3,5.834906280764757,0,1,3822.0436599312734,0,1418.5174397948651,27.107364551769365,209,1258.9311500805438,676.1565749233362,5053.853970162336,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
49,74303.36245466596,10568.475985092102,4,3,7.132487190625259,0,1,3421.458634673075,1,9390.854226408484,13.483685971268484,120,246.98561629493875,4359.565790939927,2152.988896438662,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46,160928.66514008367,3524.3966895002213,5,3,10.746472940051758,1,2,-765.6861565211661,1,8082.139270880752,10.117328360813541,102,1020.217640123435,3805.4289164226884,4139.233280221287,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
54,115031.76847360394,3419.2177070179123,2,2,9.978738456480063,1,2,1517.503925447852,2,7896.159883839605,15.506047580399716,135,940.8715677994657,3745.5357325418813,8971.805983290411,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44,85939.2324448087,8127.019216755559,4,2,5.19195062564071,1,1,1690.9713544143187,1,9244.913151254652,10.941579404260603,228,1103.2155405496699,3432.3149828158907,5023.13040582442,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
45,143207.69121107433,12736.073750418143,2,3,5.8623583176589555,2,0,4540.48110786687,1,3528.8274217374437,16.367901946668724,141,437.6741214517806,2362.964569851488,6502.752450386205,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
56,76772.61115206272,11053.128769623296,3,3,8.560085811213888,0,1,4479.227129141705,0,8866.882277785195,7.217969650146731,52,205.47394799701513,4496.4186342752955,5829.992579403106,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
45,163532.54114795531,3200.473102938791,5,2,6.40825782830272,1,0,-1564.0439254218059,1,9980.01728184222,15.936269576857372,146,114.39573777394862,2144.0761690294958,9789.237583085907,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
59,57142.284135582755,5141.665130569469,2,2,14.578426789773088,2,1,4994.380505051348,1,2313.458932079625,23.464193573592986,202,1021.9041667273467,1705.2713197901899,4230.261936194931,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
56,193869.63993918715,5720.777574209316,4,1,5.341176948505963,2,2,3506.8299023020327,1,1214.3466917300527,12.057678913329603,87,994.2873728704612,2928.458741426774,7656.55692075948,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54,60781.28805629367,8076.707130542336,2,3,14.74049372708639,2,1,628.7213655670075,1,1087.9861657430333,29.605422028931905,90,26.263521670314038,2585.9601422453516,6771.113746221242,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36,136917.26288730346,10040.588207061595,2,3,11.56553720260748,0,0,3202.9775244707243,2,3774.856095260817,9.617619248492677,130,898.9334764036992,651.6091325704493,6956.12034942471,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
42,185329.14351835678,5597.522086767476,3,3,9.0722772393572,2,0,636.5506387916489,1,8087.686641598476,13.582970472206691,150,217.29251614724055,1791.1697342506166,8451.631385789107,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
45,51785.670327177555,7590.170693667572,2,2,10.394325461237347,1,1,4553.954650591435,2,7508.298839329316,17.29951316842654,238,59.551690456506876,2216.074301696097,3334.7376235969523,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
37,124777.16914835856,10007.32072792517,2,2,9.101247121513916,2,2,646.7922588195079,1,1973.2504247922877,26.085569780523432,103,776.428821210204,4063.3238119249454,8752.851500791134,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
45,102501.04464660198,7601.223646819789,3,1,10.732076250948953,0,2,3362.688208672753,0,5347.293546823293,15.8690366741438,163,338.8492881776381,2288.6533927979635,2826.769921161232,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
32,137049.82853868636,4718.033056615586,4,1,6.520061541329972,0,0,-913.0804154098562,1,3615.362862270125,23.39094584700716,54,807.4418178918179,4728.511911730446,7317.574504555967,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
31,83818.60801064881,8899.933506458683,3,3,6.20013208973467,2,2,3966.2232479747563,0,8318.355165850318,5.375366032153601,190,1075.7065251159595,3832.978302395508,3657.3908886443432,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
47,59734.882584758714,6887.930351445665,2,1,10.285906760978317,0,1,2343.107117393767,1,8041.734748927965,5.639626784534597,53,1388.759209226894,4186.057349675348,7137.092552302716,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
56,143889.95552730604,13370.260350658027,5,2,5.713396578447341,0,0,3653.2041708189217,1,8101.369265117266,5.948686422215614,138,512.4904155456347,4507.533863502322,2922.988801816211,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
35,112527.38592401036,12307.498897126012,3,1,7.924843026469021,1,0,925.7157349692111,0,5252.646340631057,5.578842477294442,141,633.9277136739111,1380.932572964897,7676.6824059184655,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
46,143372.83080593444,5283.301106804273,3,1,14.268950329384845,1,1,424.20520840743575,2,8074.650508520752,10.11188095158229,88,245.41999440982426,4110.9898390723265,4575.104282915174,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
46,81580.87202567644,4831.629495970133,2,2,13.7621310834788,2,1,1728.354301050692,0,7333.587881171817,19.89816375053858,49,1082.3189395954091,1369.3742026523032,7321.152003082092,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
49,100811.18944302227,7172.120079774,5,3,13.314022954077977,0,1,717.3221799636312,2,5247.60754960782,24.759844267719956,168,1234.5297451734818,2972.567678804881,6379.342716779772,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
46,134252.20840469154,7946.094005323109,4,3,10.071636864781976,0,2,1599.0335220591974,0,7727.565537800685,19.19077211636408,122,1056.211484981238,1877.276117871001,3797.3041580391778,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
52,138966.9167487091,14184.217815896736,5,1,5.278847045974814,0,2,1014.5260377894479,1,3768.6103911154146,7.032607267961148,72,664.1212075729927,2739.538994518778,6253.336351877627,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
53,105847.22116613977,6619.448845023996,3,2,6.213692614019167,1,2,-623.4962000285223,2,7798.0797620261865,22.590544810605273,77,840.1521706793753,1449.1434720996454,3272.2056664027814,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,92007.98084248346,13411.012235621898,5,2,14.194510748894027,0,1,4836.402656634057,2,6233.733722795235,18.823972514679156,83,329.94852087784636,4826.389110866528,9938.429699906188,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
42,91055.09442328938,9063.711352244589,4,1,13.364073321041746,1,2,-1887.4026183859978,1,8618.784819255392,12.904757537779535,189,1103.0890110908088,3496.951499026073,6770.808844761587,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
26,76204.90271313477,13627.484706688676,5,3,8.765218221437207,0,2,4479.531891994638,2,8923.332763508655,9.420118908131524,110,992.0198850671057,1628.3148939667751,6085.229704643321,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
53,98810.74434943807,11423.445327943038,5,3,12.289755348799892,1,1,3791.757752848941,0,3887.332645464657,7.025124816420792,62,1387.28973068643,1564.690894911628,9348.400572637014,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
45,79916.05055198299,11500.667617312427,5,3,13.545277932182888,2,1,946.3241424289486,2,2878.523970620143,17.368218757842996,138,851.4779944864752,1210.2400957416633,4401.852145095285,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
39,145072.31093449172,9225.569849953774,3,2,11.203355995395512,2,1,254.67905456542803,0,2800.8441515020745,26.029669685363988,77,1123.9461453397316,3997.0903352469722,3825.5962130391963,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
51,135360.04973631346,13083.648498937677,2,2,13.535269467890647,0,0,-847.1949534850614,0,3261.178660838122,7.517161845185714,138,750.9560676947306,2658.3035701126514,7092.210815062777,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
55,107388.32355063802,6053.097662900347,2,2,7.446740078689569,0,1,-1068.5815184041,1,507.0584264627043,7.652132842071126,72,1252.8580298543827,4524.587955408397,9260.191528103962,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
39,98874.50299060918,13888.215258202428,5,3,9.621357467763103,1,1,1856.4305393683826,1,9312.319477064484,11.862009875230665,145,889.9793247988345,505.1530916036129,7198.896595543602,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
47,85642.13002919639,10641.310260431606,3,1,10.790417848156435,1,2,-1262.0130751700697,1,1239.8170458165391,14.500521858584918,191,697.4987678300722,2735.0813160932303,2174.3988932365114,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
